NEATFO|7.0.4|
48895|47304|FUTSTK|DIVISLAB|XX|1224945000|-1|XX|0|FUTSTK|DIVISLAB|XX|1227969000|-1|XX|0|130145|-6510|6510|-1305|1305|800|800|5|800|800|5|1|N
43090|48917|FUTSTK|DLF|XX|1222525800|-1|XX|0|FUTSTK|DLF|XX|1224945000|-1|XX|0|22205|-1110|1110|-225|225|2500|2500|5|2500|2500|5|1|N
48917|47305|FUTSTK|DLF|XX|1224945000|-1|XX|0|FUTSTK|DLF|XX|1227969000|-1|XX|0|22310|-1115|1115|-225|225|2500|2500|5|2500|2500|5|1|N
43091|48918|FUTSTK|DRREDDY|XX|1222525800|-1|XX|0|FUTSTK|DRREDDY|XX|1224945000|-1|XX|0|239750|-11990|11990|-2400|2400|250|250|5|250|250|5|1|N
48918|47341|FUTSTK|DRREDDY|XX|1224945000|-1|XX|0|FUTSTK|DRREDDY|XX|1227969000|-1|XX|0|240765|-12040|12040|-2410|2410|250|250|5|250|250|5|1|N
43092|48919|FUTSTK|EICHERMOT|XX|1222525800|-1|XX|0|FUTSTK|EICHERMOT|XX|1224945000|-1|XX|0|2783770|-139190|139190|-27840|27840|25|25|5|25|25|5|1|N
48919|47345|FUTSTK|EICHERMOT|XX|1224945000|-1|XX|0|FUTSTK|EICHERMOT|XX|1227969000|-1|XX|0|2791735|-139590|139590|-27920|27920|25|25|5|25|25|5|1|N
43093|48920|FUTSTK|ENGINERSIN|XX|1222525800|-1|XX|0|FUTSTK|ENGINERSIN|XX|1224945000|-1|XX|0|12745|-640|640|-130|130|3500|3500|5|3500|3500|5|1|N
48920|47350|FUTSTK|ENGINERSIN|XX|1224945000|-1|XX|0|FUTSTK|ENGINERSIN|XX|1227969000|-1|XX|0|12820|-645|645|-130|130|3500|3500|5|3500|3500|5|1|N
43094|48924|FUTSTK|EQUITAS|XX|1222525800|-1|XX|0|FUTSTK|EQUITAS|XX|1224945000|-1|XX|0|15930|-800|800|-160|160|4000|4000|5|4000|4000|5|1|N
48924|47351|FUTSTK|EQUITAS|XX|1224945000|-1|XX|0|FUTSTK|EQUITAS|XX|1227969000|-1|XX|0|16085|-805|805|-160|160|4000|4000|5|4000|4000|5|1|N
43095|48925|FUTSTK|ESCORTS|XX|1222525800|-1|XX|0|FUTSTK|ESCORTS|XX|1224945000|-1|XX|0|88675|-4435|4435|-890|890|1100|1100|5|1100|1100|5|1|N
48925|47352|FUTSTK|ESCORTS|XX|1224945000|-1|XX|0|FUTSTK|ESCORTS|XX|1227969000|-1|XX|0|89245|-4465|4465|-895|895|1100|1100|5|1100|1100|5|1|N
43096|48926|FUTSTK|EXIDEIND|XX|1222525800|-1|XX|0|FUTSTK|EXIDEIND|XX|1224945000|-1|XX|0|28690|-1435|1435|-290|290|4000|4000|5|4000|4000|5|1|N
48926|47353|FUTSTK|EXIDEIND|XX|1224945000|-1|XX|0|FUTSTK|EXIDEIND|XX|1227969000|-1|XX|0|28770|-1440|1440|-290|290|4000|4000|5|4000|4000|5|1|N
43097|48928|FUTSTK|FEDERALBNK|XX|1222525800|-1|XX|0|FUTSTK|FEDERALBNK|XX|1224945000|-1|XX|0|8135|-410|410|-85|85|5500|5500|5|5500|5500|5|1|N
48928|47356|FUTSTK|FEDERALBNK|XX|1224945000|-1|XX|0|FUTSTK|FEDERALBNK|XX|1227969000|-1|XX|0|8160|-410|410|-85|85|5500|5500|5|5500|5500|5|1|N
35006|38697|FUTIDX|FTSE100|XX|1237127400|-1|XX|0|FUTIDX|FTSE100|XX|1245594600|-1|XX|0|787200|-23700|23700|-7900|7900|100|100|100|100|100|100|1|N
